"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.7",NA,FALSE,"Clover_Maxwell_234_776_388_Noise_0.7_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","75",NA,FALSE,"Clover_Maxwell_234_776_388_Bri_75_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","5",0,FALSE,"Clover_Maxwell_234_776_388_Blu_5_0.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","90",NA,FALSE,"Clover_Maxwell_234_776_388_Rot_90_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","h",NA,FALSE,"Clover_Maxwell_234_776_388_Flip_h_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.8",NA,FALSE,"Clover_Maxwell_234_776_388_Noise_0.8_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","50",NA,FALSE,"Clover_Maxwell_234_776_388_Bri_50_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","3",270,FALSE,"Clover_Maxwell_234_776_388_Blu_3_270.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","180",NA,FALSE,"Clover_Maxwell_234_776_388_Rot_180_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.6",NA,FALSE,"Clover_Maxwell_234_776_388_Noise_0.6_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","100",NA,FALSE,"Clover_Maxwell_234_776_388_Bri_100_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-100",NA,FALSE,"Clover_Maxwell_234_776_388_Bri_-100_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-75",NA,FALSE,"Clover_Maxwell_234_776_388_Bri_-75_NA.jpg"
4511,2480,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:25.502899Z",39120,"Clover_Maxwell_234_776_388.jpg",7.389,"2024-07-15T14:57:25.502917Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-50",NA,FALSE,"Clover_Maxwell_234_776_388_Bri_-50_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","7",180,FALSE,"Clover_Maxwell_234_776_582_Blu_7_180.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","270",NA,FALSE,"Clover_Maxwell_234_776_582_Rot_270_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","h",NA,FALSE,"Clover_Maxwell_234_776_582_Flip_h_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.6",NA,FALSE,"Clover_Maxwell_234_776_582_Noise_0.6_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-75",NA,FALSE,"Clover_Maxwell_234_776_582_Bri_-75_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","5",0,FALSE,"Clover_Maxwell_234_776_582_Blu_5_0.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","180",NA,FALSE,"Clover_Maxwell_234_776_582_Rot_180_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","v",NA,FALSE,"Clover_Maxwell_234_776_582_Flip_v_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.8",NA,FALSE,"Clover_Maxwell_234_776_582_Noise_0.8_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-50",NA,FALSE,"Clover_Maxwell_234_776_582_Bri_-50_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","3",270,FALSE,"Clover_Maxwell_234_776_582_Blu_3_270.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","90",NA,FALSE,"Clover_Maxwell_234_776_582_Rot_90_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.7",NA,FALSE,"Clover_Maxwell_234_776_582_Noise_0.7_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","75",NA,FALSE,"Clover_Maxwell_234_776_582_Bri_75_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","100",NA,FALSE,"Clover_Maxwell_234_776_582_Bri_100_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-100",NA,FALSE,"Clover_Maxwell_234_776_582_Bri_-100_NA.jpg"
4512,2481,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:33.056897Z",39121,"Clover_Maxwell_234_776_582.jpg",6.047,"2024-07-15T14:57:33.056918Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","50",NA,FALSE,"Clover_Maxwell_234_776_582_Bri_50_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","3",90,FALSE,"Clover_Maxwell_234_776_776_Blu_3_90.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","180",NA,FALSE,"Clover_Maxwell_234_776_776_Rot_180_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","v",NA,FALSE,"Clover_Maxwell_234_776_776_Flip_v_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.7",NA,FALSE,"Clover_Maxwell_234_776_776_Noise_0.7_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","100",NA,FALSE,"Clover_Maxwell_234_776_776_Bri_100_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","5",0,FALSE,"Clover_Maxwell_234_776_776_Blu_5_0.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","90",NA,FALSE,"Clover_Maxwell_234_776_776_Rot_90_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","h",NA,FALSE,"Clover_Maxwell_234_776_776_Flip_h_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.8",NA,FALSE,"Clover_Maxwell_234_776_776_Noise_0.8_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-100",NA,FALSE,"Clover_Maxwell_234_776_776_Bri_-100_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","7",270,FALSE,"Clover_Maxwell_234_776_776_Blu_7_270.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","270",NA,FALSE,"Clover_Maxwell_234_776_776_Rot_270_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.6",NA,FALSE,"Clover_Maxwell_234_776_776_Noise_0.6_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","50",NA,FALSE,"Clover_Maxwell_234_776_776_Bri_50_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","75",NA,FALSE,"Clover_Maxwell_234_776_776_Bri_75_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-75",NA,FALSE,"Clover_Maxwell_234_776_776_Bri_-75_NA.jpg"
4513,2482,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:57:37.140754Z",39122,"Clover_Maxwell_234_776_776.jpg",2.861,"2024-07-15T14:57:37.140773Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-50",NA,FALSE,"Clover_Maxwell_234_776_776_Bri_-50_NA.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4520,2489,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:38.374438Z",39129,"Clover_Maxwell_234_970_582.jpg",4.266,"2024-07-15T14:58:38.374456Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",NA,"Clone",NA,NA,FALSE,"Clover_Maxwell_234_970_582.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","5",90,FALSE,"Clover_Maxwell_234_970_776_Blu_5_90.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","270",NA,FALSE,"Clover_Maxwell_234_970_776_Rot_270_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","v",NA,FALSE,"Clover_Maxwell_234_970_776_Flip_v_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.8",NA,FALSE,"Clover_Maxwell_234_970_776_Noise_0.8_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","50",NA,FALSE,"Clover_Maxwell_234_970_776_Bri_50_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","7",270,FALSE,"Clover_Maxwell_234_970_776_Blu_7_270.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Rot","180",NA,FALSE,"Clover_Maxwell_234_970_776_Rot_180_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Flip","h",NA,FALSE,"Clover_Maxwell_234_970_776_Flip_h_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Noise","0.6",NA,FALSE,"Clover_Maxwell_234_970_776_Noise_0.6_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Bri","-100",NA,FALSE,"Clover_Maxwell_234_970_776_Bri_-100_NA.jpg"
4521,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",NA,"Blu","3",0,FALSE,"Clover_Maxwell_234_970_776_Blu_3_0.jpg"
